transaction_id,card_id,date,amount,merchant_category
TXN0002089,CARD00068,2024-04-30,3836.54,Insumos
TXN0000206,CARD00008,2024-05-01,3611.14,Logística
TXN0000359,CARD00013,2024-05-01,4985.79,Insumos
TXN0000464,CARD00017,2024-05-01,4770.54,Nómina
TXN0000801,CARD00028,2024-05-01,2208.03,Nómina
TXN0001906,CARD00061,2024-05-01,2121.8,Insumos
TXN0001920,CARD00061,2024-05-01,4576.01,Logística
TXN0000277,CARD00010,2024-05-02,3863.94,Marketing
TXN0000321,CARD00012,2024-05-02,3456.18,Nómina
TXN0000446,CARD00017,2024-05-02,5542.84,Nómina
TXN0000603,CARD00021,2024-05-02,4784.71,Servicios
TXN0001034,CARD00034,2024-05-02,2112.15,Insumos
TXN0001412,CARD00045,2024-05-02,2352.66,Marketing
TXN0001596,CARD00052,2024-05-02,3846.9,Servicios
TXN0001667,CARD00054,2024-05-02,4643.77,Insumos
TXN0001705,CARD00055,2024-05-02,5233.88,Renta
TXN0001815,CARD00059,2024-05-02,5149.24,Marketing
TXN0001981,CARD00064,2024-05-02,1883.64,Nómina
TXN0000444,CARD00017,2024-05-03,5396.47,Insumos
TXN0000594,CARD00021,2024-05-03,4791.67,Nómina
TXN0001233,CARD00040,2024-05-03,3548.49,Logística
TXN0001332,CARD00043,2024-05-03,3018.77,Logística
TXN0001546,CARD00050,2024-05-03,2536.1,Insumos
TXN0000476,CARD00018,2024-05-04,2753.9,Logística
TXN0000783,CARD00028,2024-05-04,7087.91,Insumos
TXN0000857,CARD00029,2024-05-04,2863.28,Logística
TXN0001019,CARD00034,2024-05-04,1252.75,Servicios
TXN0001225,CARD00040,2024-05-04,3213.46,Marketing
TXN0001432,CARD00046,2024-05-04,2168.04,Insumos
TXN0001816,CARD00059,2024-05-04,898.66,Nómina
TXN0002058,CARD00067,2024-05-04,3633.83,Insumos
TXN0000046,CARD00002,2024-05-05,3761.77,Servicios
TXN0000075,CARD00003,2024-05-05,2735.11,Renta
TXN0000240,CARD00009,2024-05-05,4091.47,Logística
TXN0000271,CARD00010,2024-05-05,2725.32,Logística
TXN0000367,CARD00014,2024-05-05,5788.14,Logística
TXN0000927,CARD00031,2024-05-05,3787.09,Marketing
TXN0000948,CARD00032,2024-05-05,5606.77,Insumos
TXN0001137,CARD00037,2024-05-05,2185.23,Servicios
TXN0001161,CARD00038,2024-05-05,5486.13,Insumos
TXN0001223,CARD00040,2024-05-05,1768.77,Nómina
TXN0001254,CARD00041,2024-05-05,3300.7,Renta
TXN0001299,CARD00042,2024-05-05,50.0,Nómina
TXN0001563,CARD00050,2024-05-05,4249.28,Nómina
TXN0001730,CARD00056,2024-05-05,2556.27,Insumos
TXN0001782,CARD00058,2024-05-05,3386.04,Marketing
TXN0000009,CARD00001,2024-05-06,50.0,Marketing
TXN0000053,CARD00002,2024-05-06,3906.29,Renta
TXN0000145,CARD00005,2024-05-06,5028.02,Logística
TXN0000148,CARD00006,2024-05-06,1998.42,Marketing
TXN0000221,CARD00008,2024-05-06,2878.63,Insumos
TXN0000368,CARD00014,2024-05-06,5069.54,Marketing
TXN0000460,CARD00017,2024-05-06,158.92,Renta
TXN0000628,CARD00022,2024-05-06,3867.8,Servicios
TXN0000645,CARD00022,2024-05-06,3112.74,Marketing
TXN0001145,CARD00038,2024-05-06,4263.6,Nómina
TXN0001280,CARD00042,2024-05-06,1866.4,Renta
TXN0001341,CARD00043,2024-05-06,6254.96,Renta
TXN0001490,CARD00048,2024-05-06,6385.86,Marketing
TXN0001899,CARD00061,2024-05-06,4267.27,Insumos
TXN0002103,CARD00068,2024-05-06,4624.26,Marketing
TXN0000073,CARD00003,2024-05-07,5162.65,Insumos
TXN0000506,CARD00018,2024-05-07,4588.25,Marketing
TXN0001048,CARD00035,2024-05-07,5781.45,Logística
TXN0001197,CARD00039,2024-05-07,5229.04,Marketing
TXN0001247,CARD00040,2024-05-07,3211.87,Servicios
TXN0001281,CARD00042,2024-05-07,5736.0,Servicios
TXN0001313,CARD00042,2024-05-07,1964.99,Marketing
TXN0001327,CARD00043,2024-05-07,741.54,Insumos
TXN0001584,CARD00051,2024-05-07,1269.83,Renta
TXN0001936,CARD00062,2024-05-07,6871.62,Marketing
TXN0001976,CARD00063,2024-05-07,3458.57,Nómina
TXN0001993,CARD00064,2024-05-07,6008.06,Renta
TXN0000003,CARD00001,2024-05-08,2828.29,Insumos
TXN0000026,CARD00001,2024-05-08,4147.77,Renta
TXN0000100,CARD00004,2024-05-08,4427.95,Nómina
TXN0000379,CARD00014,2024-05-08,5933.87,Renta
TXN0000401,CARD00015,2024-05-08,4997.87,Insumos
TXN0000484,CARD00018,2024-05-08,5158.04,Servicios
TXN0000739,CARD00026,2024-05-08,1622.94,Marketing
TXN0000814,CARD00028,2024-05-08,3073.47,Servicios
TXN0000962,CARD00032,2024-05-08,4399.38,Nómina
TXN0000992,CARD00033,2024-05-08,923.61,Servicios
TXN0001011,CARD00034,2024-05-08,2788.23,Renta
TXN0001075,CARD00035,2024-05-08,3428.44,Logística
TXN0001378,CARD00044,2024-05-08,50.0,Insumos
TXN0001396,CARD00045,2024-05-08,2786.01,Insumos
TXN0001783,CARD00058,2024-05-08,7136.32,Marketing
TXN0001819,CARD00059,2024-05-08,3841.46,Renta
TXN0001902,CARD00061,2024-05-08,2303.13,Marketing
TXN0001919,CARD00061,2024-05-08,3430.42,Logística
TXN0000485,CARD00018,2024-05-09,2818.63,Nómina
TXN0000559,CARD00020,2024-05-09,2513.2,Logística
TXN0000582,CARD00021,2024-05-09,4276.42,Nómina
TXN0000620,CARD00022,2024-05-09,5526.09,Servicios
TXN0000750,CARD00026,2024-05-09,3001.14,Logística
TXN0001698,CARD00055,2024-05-09,3784.34,Renta
TXN0001912,CARD00061,2024-05-09,640.75,Insumos
TXN0000266,CARD00010,2024-05-10,2765.89,Insumos
TXN0000621,CARD00022,2024-05-10,3571.11,Marketing
TXN0000687,CARD00024,2024-05-10,4517.89,Nómina
TXN0000847,CARD00029,2024-05-10,6125.82,Nómina
TXN0001113,CARD00036,2024-05-10,2259.44,Nómina
TXN0001270,CARD00041,2024-05-10,4208.8,Renta
TXN0001389,CARD00045,2024-05-10,3320.33,Logística
TXN0001569,CARD00050,2024-05-10,4012.79,Marketing
TXN0001597,CARD00052,2024-05-10,5291.49,Renta
TXN0001644,CARD00054,2024-05-10,4881.48,Logística
TXN0001818,CARD00059,2024-05-10,3713.49,Logística
TXN0002067,CARD00067,2024-05-10,6344.11,Nómina
TXN0002068,CARD00067,2024-05-10,6148.61,Nómina
TXN0002102,CARD00068,2024-05-10,5592.5,Marketing
TXN0000006,CARD00001,2024-05-11,3746.92,Nómina
TXN0000036,CARD00001,2024-05-11,3078.1,Renta
TXN0000296,CARD00011,2024-05-11,5940.04,Servicios
TXN0000422,CARD00016,2024-05-11,3827.0,Insumos
TXN0000426,CARD00016,2024-05-11,6148.08,Insumos
TXN0000697,CARD00024,2024-05-11,50.0,Nómina
TXN0000902,CARD00031,2024-05-11,4044.85,Renta
TXN0001472,CARD00047,2024-05-11,5230.57,Servicios
TXN0001623,CARD00053,2024-05-11,1803.56,Nómina
TXN0001731,CARD00056,2024-05-11,2780.24,Servicios
TXN0001732,CARD00056,2024-05-11,4652.48,Nómina
TXN0001878,CARD00060,2024-05-11,1815.4,Insumos
TXN0000249,CARD00009,2024-05-12,4441.44,Logística
TXN0000311,CARD00011,2024-05-12,3359.39,Insumos
TXN0000317,CARD00012,2024-05-12,1834.31,Renta
TXN0000420,CARD00015,2024-05-12,3213.17,Servicios
TXN0000705,CARD00025,2024-05-12,2023.24,Renta
TXN0000711,CARD00025,2024-05-12,6431.67,Nómina
TXN0000908,CARD00031,2024-05-12,4214.7,Nómina
TXN0001202,CARD00039,2024-05-12,6691.85,Insumos
TXN0001258,CARD00041,2024-05-12,3478.11,Insumos
TXN0001438,CARD00047,2024-05-12,3048.9,Nómina
TXN0001767,CARD00057,2024-05-12,5278.53,Insumos
TXN0002101,CARD00068,2024-05-12,1573.31,Insumos
TXN0000120,CARD00004,2024-05-13,2246.34,Renta
TXN0000239,CARD00009,2024-05-13,3816.58,Nómina
TXN0000300,CARD00011,2024-05-13,3527.7,Servicios
TXN0000328,CARD00013,2024-05-13,5775.2,Servicios
TXN0000392,CARD00014,2024-05-13,3044.55,Servicios
TXN0000507,CARD00018,2024-05-13,4377.89,Nómina
TXN0000557,CARD00020,2024-05-13,6486.24,Marketing
TXN0000632,CARD00022,2024-05-13,3738.85,Nómina
TXN0000653,CARD00023,2024-05-13,3642.47,Servicios
TXN0000833,CARD00029,2024-05-13,3443.1,Renta
TXN0001131,CARD00037,2024-05-13,1541.12,Insumos
TXN0001138,CARD00037,2024-05-13,3328.08,Servicios
TXN0001347,CARD00044,2024-05-13,4244.09,Insumos
TXN0001375,CARD00044,2024-05-13,50.0,Servicios
TXN0001611,CARD00052,2024-05-13,4545.9,Insumos
TXN0001699,CARD00055,2024-05-13,5373.74,Nómina
TXN0001929,CARD00062,2024-05-13,2576.57,Nómina
TXN0000038,CARD00001,2024-05-14,224.87,Marketing
TXN0000129,CARD00005,2024-05-14,4601.23,Servicios
TXN0000843,CARD00029,2024-05-14,7177.16,Nómina
TXN0001144,CARD00038,2024-05-14,6907.56,Renta
TXN0001315,CARD00043,2024-05-14,7022.17,Insumos
TXN0002054,CARD00067,2024-05-14,4538.36,Renta
TXN0000337,CARD00013,2024-05-15,2351.48,Nómina
TXN0000916,CARD00031,2024-05-15,2286.75,Renta
TXN0000981,CARD00033,2024-05-15,2650.2,Renta
TXN0001362,CARD00044,2024-05-15,5187.03,Servicios
TXN0001401,CARD00045,2024-05-15,2353.07,Logística
TXN0001515,CARD00049,2024-05-15,6008.44,Logística
TXN0001621,CARD00053,2024-05-15,2411.99,Renta
TXN0001700,CARD00055,2024-05-15,1502.37,Servicios
TXN0000301,CARD00011,2024-05-16,3883.68,Marketing
TXN0000457,CARD00017,2024-05-16,5369.65,Marketing
TXN0000548,CARD00020,2024-05-16,50.0,Insumos
TXN0000761,CARD00026,2024-05-16,2501.37,Logística
TXN0000805,CARD00028,2024-05-16,3558.04,Logística
TXN0001188,CARD00039,2024-05-16,1005.8,Insumos
TXN0001252,CARD00041,2024-05-16,1676.67,Marketing
TXN0001344,CARD00044,2024-05-16,1676.9,Servicios
TXN0001511,CARD00049,2024-05-16,3755.53,Servicios
TXN0001658,CARD00054,2024-05-16,4585.53,Nómina
TXN0002032,CARD00066,2024-05-16,3004.79,Logística
TXN0000048,CARD00002,2024-05-17,3683.39,Insumos
TXN0000286,CARD00010,2024-05-17,50.0,Renta
TXN0000363,CARD00013,2024-05-17,892.62,Insumos
TXN0000555,CARD00020,2024-05-17,4577.48,Logística
TXN0000732,CARD00025,2024-05-17,7325.58,Servicios
TXN0001030,CARD00034,2024-05-17,4828.87,Renta
TXN0001307,CARD00042,2024-05-17,3820.75,Renta
TXN0001403,CARD00045,2024-05-17,3206.18,Logística
TXN0000166,CARD00006,2024-05-18,4120.95,Nómina
TXN0000549,CARD00020,2024-05-18,464.8,Logística
TXN0000554,CARD00020,2024-05-18,311.89,Insumos
TXN0000658,CARD00023,2024-05-18,4084.29,Marketing
TXN0001181,CARD00039,2024-05-18,3446.19,Insumos
TXN0001226,CARD00040,2024-05-18,5002.18,Insumos
TXN0001551,CARD00050,2024-05-18,3331.97,Renta
TXN0001639,CARD00053,2024-05-18,50.0,Renta
TXN0002043,CARD00067,2024-05-18,2444.57,Nómina
TXN0000490,CARD00018,2024-05-19,4858.06,Marketing
TXN0000494,CARD00018,2024-05-19,2869.18,Marketing
TXN0001007,CARD00034,2024-05-19,4568.09,Servicios
TXN0001088,CARD00035,2024-05-19,5714.48,Marketing
TXN0001096,CARD00036,2024-05-19,3965.36,Servicios
TXN0001508,CARD00049,2024-05-19,3693.59,Servicios
TXN0001888,CARD00061,2024-05-19,1951.87,Nómina
TXN0001972,CARD00063,2024-05-19,6492.25,Logística
TXN0000022,CARD00001,2024-05-20,3538.99,Servicios
TXN0000090,CARD00004,2024-05-20,5659.89,Logística
TXN0000101,CARD00004,2024-05-20,4233.28,Nómina
TXN0000103,CARD00004,2024-05-20,3777.91,Servicios
TXN0000459,CARD00017,2024-05-20,4314.87,Logística
TXN0000547,CARD00020,2024-05-20,1909.12,Servicios
TXN0000932,CARD00031,2024-05-20,4362.76,Marketing
TXN0001097,CARD00036,2024-05-20,2601.01,Renta
TXN0001339,CARD00043,2024-05-20,6079.47,Renta
TXN0001652,CARD00054,2024-05-20,6868.04,Renta
TXN0001834,CARD00059,2024-05-20,2027.42,Marketing
TXN0001871,CARD00060,2024-05-20,4099.26,Nómina
TXN0002093,CARD00068,2024-05-20,4522.33,Insumos
TXN0000123,CARD00004,2024-05-21,3515.81,Logística
TXN0000480,CARD00018,2024-05-21,5021.84,Logística
TXN0000586,CARD00021,2024-05-21,1965.7,Insumos
TXN0000756,CARD00026,2024-05-21,2002.11,Insumos
TXN0000790,CARD00028,2024-05-21,3869.1,Logística
TXN0000957,CARD00032,2024-05-21,6824.14,Renta
TXN0001000,CARD00033,2024-05-21,2152.5,Renta
TXN0001236,CARD00040,2024-05-21,1543.89,Insumos
TXN0001319,CARD00043,2024-05-21,3208.59,Renta
TXN0001933,CARD00062,2024-05-21,50.0,Servicios
TXN0000104,CARD00004,2024-05-22,4234.16,Insumos
TXN0000284,CARD00010,2024-05-22,2215.61,Marketing
TXN0000463,CARD00017,2024-05-22,4880.15,Logística
TXN0000465,CARD00017,2024-05-22,5384.86,Logística
TXN0000796,CARD00028,2024-05-22,4284.45,Nómina
TXN0000873,CARD00030,2024-05-22,3738.87,Nómina
TXN0001109,CARD00036,2024-05-22,2331.08,Marketing
TXN0001178,CARD00038,2024-05-22,5273.89,Nómina
TXN0001187,CARD00039,2024-05-22,2001.43,Insumos
TXN0001467,CARD00047,2024-05-22,899.32,Servicios
TXN0001626,CARD00053,2024-05-22,1936.39,Logística
TXN0001711,CARD00055,2024-05-22,4889.6,Marketing
TXN0000163,CARD00006,2024-05-23,4696.48,Servicios
TXN0000309,CARD00011,2024-05-23,5389.71,Marketing
TXN0000850,CARD00029,2024-05-23,3576.8,Servicios
TXN0001211,CARD00040,2024-05-23,3203.54,Servicios
TXN0001420,CARD00045,2024-05-23,401.71,Renta
TXN0001476,CARD00047,2024-05-23,2350.7,Marketing
TXN0001481,CARD00047,2024-05-23,3487.51,Marketing
TXN0001659,CARD00054,2024-05-23,3403.6,Insumos
TXN0001875,CARD00060,2024-05-23,1401.94,Renta
TXN0002030,CARD00066,2024-05-23,50.0,Marketing
TXN0002106,CARD00068,2024-05-23,4768.29,Marketing
TXN0000581,CARD00021,2024-05-24,3582.22,Renta
TXN0000936,CARD00031,2024-05-24,4192.72,Nómina
TXN0000943,CARD00032,2024-05-24,5682.9,Servicios
TXN0001025,CARD00034,2024-05-24,2615.22,Nómina
TXN0001055,CARD00035,2024-05-24,708.56,Nómina
TXN0001169,CARD00038,2024-05-24,282.32,Logística
TXN0001317,CARD00043,2024-05-24,3998.72,Servicios
TXN0001435,CARD00046,2024-05-24,3486.1,Servicios
TXN0001842,CARD00060,2024-05-24,5046.49,Servicios
TXN0000039,CARD00001,2024-05-25,5154.85,Renta
TXN0000058,CARD00002,2024-05-25,1246.82,Logística
TXN0000124,CARD00005,2024-05-25,3407.22,Insumos
TXN0000753,CARD00026,2024-05-25,6058.85,Insumos
TXN0000832,CARD00029,2024-05-25,2666.72,Nómina
TXN0000907,CARD00031,2024-05-25,3755.2,Servicios
TXN0000980,CARD00033,2024-05-25,5655.03,Marketing
TXN0000997,CARD00033,2024-05-25,4080.16,Marketing
TXN0001454,CARD00047,2024-05-25,1633.07,Renta
TXN0001744,CARD00056,2024-05-25,3713.51,Logística
TXN0001772,CARD00058,2024-05-25,3254.08,Nómina
TXN0000236,CARD00009,2024-05-26,447.3,Marketing
TXN0000405,CARD00015,2024-05-26,1283.95,Logística
TXN0000928,CARD00031,2024-05-26,5471.89,Renta
TXN0000984,CARD00033,2024-05-26,1268.08,Renta
TXN0001140,CARD00038,2024-05-26,5794.02,Servicios
TXN0001255,CARD00041,2024-05-26,4221.72,Insumos
TXN0001379,CARD00044,2024-05-26,2332.83,Nómina
TXN0001824,CARD00059,2024-05-26,1313.64,Marketing
TXN0001833,CARD00059,2024-05-26,2775.69,Logística
TXN0001958,CARD00063,2024-05-26,1710.0,Logística
TXN0000421,CARD00016,2024-05-27,2325.47,Nómina
TXN0000652,CARD00023,2024-05-27,6921.62,Nómina
TXN0000688,CARD00024,2024-05-27,4602.8,Servicios
TXN0000834,CARD00029,2024-05-27,5422.4,Servicios
TXN0000973,CARD00033,2024-05-27,50.0,Servicios
TXN0001032,CARD00034,2024-05-27,2724.6,Servicios
TXN0001291,CARD00042,2024-05-27,5793.6,Renta
TXN0001335,CARD00043,2024-05-27,50.0,Logística
TXN0001491,CARD00048,2024-05-27,6552.62,Insumos
TXN0001496,CARD00048,2024-05-27,4006.79,Renta
TXN0001737,CARD00056,2024-05-27,1739.13,Servicios
TXN0000285,CARD00010,2024-05-28,2061.49,Servicios
TXN0000386,CARD00014,2024-05-28,5192.81,Logística
TXN0000895,CARD00030,2024-05-28,2802.52,Logística
TXN0000920,CARD00031,2024-05-28,5388.39,Nómina
TXN0000975,CARD00033,2024-05-28,2216.54,Logística
TXN0001068,CARD00035,2024-05-28,617.96,Insumos
TXN0001153,CARD00038,2024-05-28,1647.63,Servicios
TXN0001228,CARD00040,2024-05-28,4601.46,Servicios
TXN0001239,CARD00040,2024-05-28,5627.24,Logística
TXN0001260,CARD00041,2024-05-28,3112.16,Logística
TXN0002075,CARD00067,2024-05-28,2367.96,Servicios
TXN0000040,CARD00001,2024-05-29,699.29,Renta
TXN0000408,CARD00015,2024-05-29,1375.85,Logística
TXN0000631,CARD00022,2024-05-29,3408.81,Renta
TXN0000656,CARD00023,2024-05-29,3758.3,Marketing
TXN0000771,CARD00027,2024-05-29,4583.32,Marketing
TXN0000837,CARD00029,2024-05-29,3062.22,Logística
TXN0001002,CARD00034,2024-05-29,4021.03,Logística
TXN0001452,CARD00047,2024-05-29,2841.32,Renta
TXN0001548,CARD00050,2024-05-29,5254.47,Logística
TXN0001646,CARD00054,2024-05-29,1771.67,Nómina
TXN0001800,CARD00058,2024-05-29,4609.08,Renta
TXN0001961,CARD00063,2024-05-29,5084.28,Servicios
TXN0000082,CARD00004,2024-05-30,4159.68,Insumos
TXN0000116,CARD00004,2024-05-30,4069.48,Nómina
TXN0000544,CARD00020,2024-05-30,4780.71,Insumos
TXN0000553,CARD00020,2024-05-30,3522.71,Nómina
TXN0000570,CARD00020,2024-05-30,3282.52,Marketing
TXN0000742,CARD00026,2024-05-30,3661.68,Servicios
TXN0000776,CARD00027,2024-05-30,4774.89,Logística
TXN0000804,CARD00028,2024-05-30,3468.32,Servicios
TXN0000959,CARD00032,2024-05-30,5086.71,Renta
TXN0000970,CARD00033,2024-05-30,3225.44,Marketing
TXN0001031,CARD00034,2024-05-30,4191.32,Marketing
TXN0001121,CARD00037,2024-05-30,2240.84,Logística
TXN0001336,CARD00043,2024-05-30,3184.98,Renta
TXN0001348,CARD00044,2024-05-30,4867.25,Servicios
TXN0001408,CARD00045,2024-05-30,2574.44,Nómina
TXN0001625,CARD00053,2024-05-30,2762.01,Marketing
TXN0001657,CARD00054,2024-05-30,7181.87,Marketing
TXN0001677,CARD00054,2024-05-30,5343.63,Nómina
TXN0001892,CARD00061,2024-05-30,1156.35,Marketing
TXN0001992,CARD00064,2024-05-30,1666.58,Insumos
TXN0002013,CARD00065,2024-05-30,4304.21,Logística
TXN0002078,CARD00068,2024-05-30,389.12,Marketing
TXN0000347,CARD00013,2024-05-31,3588.66,Marketing
TXN0000510,CARD00019,2024-05-31,4613.76,Renta
TXN0000573,CARD00020,2024-05-31,5440.94,Servicios
TXN0001287,CARD00042,2024-05-31,50.0,Insumos
TXN0000033,CARD00001,2024-06-01,2270.81,Nómina
TXN0000152,CARD00006,2024-06-01,3216.47,Logística
TXN0000684,CARD00024,2024-06-01,4389.98,Marketing
TXN0001297,CARD00042,2024-06-01,5064.3,Servicios
TXN0001856,CARD00060,2024-06-01,1443.89,Logística
TXN0002069,CARD00067,2024-06-01,8781.45,Nómina
TXN0000217,CARD00008,2024-06-02,3055.75,Insumos
TXN0000578,CARD00021,2024-06-02,2052.85,Renta
TXN0000627,CARD00022,2024-06-02,4176.4,Marketing
TXN0000865,CARD00030,2024-06-02,6913.96,Nómina
TXN0000965,CARD00033,2024-06-02,1902.97,Logística
TXN0001013,CARD00034,2024-06-02,4170.54,Marketing
TXN0001023,CARD00034,2024-06-02,50.24,Insumos
TXN0001766,CARD00057,2024-06-02,1826.41,Marketing
TXN0001873,CARD00060,2024-06-02,1730.32,Marketing
TXN0001915,CARD00061,2024-06-02,687.28,Renta
TXN0002039,CARD00066,2024-06-02,4375.13,Servicios
TXN0002092,CARD00068,2024-06-02,4076.32,Nómina
TXN0000358,CARD00013,2024-06-03,1815.31,Marketing
TXN0000403,CARD00015,2024-06-03,3486.02,Logística
TXN0000779,CARD00027,2024-06-03,3453.54,Insumos
TXN0000949,CARD00032,2024-06-03,2478.58,Servicios
TXN0000950,CARD00032,2024-06-03,4843.75,Insumos
TXN0001010,CARD00034,2024-06-03,5282.2,Servicios
TXN0001276,CARD00042,2024-06-03,3552.52,Renta
TXN0001301,CARD00042,2024-06-03,3190.97,Marketing
TXN0001388,CARD00045,2024-06-03,2563.35,Marketing
TXN0001585,CARD00051,2024-06-03,4598.31,Nómina
TXN0001672,CARD00054,2024-06-03,5256.2,Marketing
TXN0001777,CARD00058,2024-06-03,3904.11,Renta
TXN0001909,CARD00061,2024-06-03,5740.08,Renta
TXN0001985,CARD00064,2024-06-03,4566.48,Servicios
TXN0000243,CARD00009,2024-06-04,5094.97,Renta
TXN0000493,CARD00018,2024-06-04,3563.57,Marketing
TXN0000528,CARD00019,2024-06-04,5751.62,Insumos
TXN0000551,CARD00020,2024-06-04,5189.18,Renta
TXN0000718,CARD00025,2024-06-04,5053.52,Insumos
TXN0000913,CARD00031,2024-06-04,2236.29,Nómina
TXN0001045,CARD00035,2024-06-04,2820.1,Logística
TXN0001103,CARD00036,2024-06-04,50.0,Renta
TXN0001331,CARD00043,2024-06-04,3499.45,Servicios
TXN0001458,CARD00047,2024-06-04,1516.87,Logística
TXN0001738,CARD00056,2024-06-04,6133.31,Insumos
TXN0001917,CARD00061,2024-06-04,3885.78,Insumos
TXN0000315,CARD00012,2024-06-05,50.0,Logística
TXN0000691,CARD00024,2024-06-05,3067.15,Nómina
TXN0000694,CARD00024,2024-06-05,6318.73,Nómina
TXN0000710,CARD00025,2024-06-05,5659.6,Servicios
TXN0000766,CARD00027,2024-06-05,5421.41,Nómina
TXN0000900,CARD00031,2024-06-05,5203.3,Marketing
TXN0001104,CARD00036,2024-06-05,3464.41,Renta
TXN0001116,CARD00037,2024-06-05,4017.27,Renta
TXN0001119,CARD00037,2024-06-05,3635.54,Nómina
TXN0001192,CARD00039,2024-06-05,6238.44,Nómina
TXN0001422,CARD00045,2024-06-05,50.0,Renta
TXN0001477,CARD00047,2024-06-05,826.05,Insumos
TXN0001570,CARD00050,2024-06-05,6427.83,Nómina
TXN0001922,CARD00061,2024-06-05,4137.09,Servicios
TXN0000055,CARD00002,2024-06-06,2696.22,Marketing
TXN0000092,CARD00004,2024-06-06,4393.96,Logística
TXN0000275,CARD00010,2024-06-06,2982.35,Logística
TXN0000427,CARD00016,2024-06-06,3121.89,Servicios
TXN0000886,CARD00030,2024-06-06,6249.21,Servicios
TXN0001026,CARD00034,2024-06-06,2213.92,Renta
TXN0001522,CARD00049,2024-06-06,3427.52,Renta
TXN0001882,CARD00061,2024-06-06,5976.0,Logística
TXN0000035,CARD00001,2024-06-07,3165.12,Renta
TXN0000195,CARD00008,2024-06-07,4521.63,Marketing
TXN0000244,CARD00009,2024-06-07,2702.01,Renta
TXN0000258,CARD00010,2024-06-07,3474.6,Nómina
TXN0000733,CARD00026,2024-06-07,5672.84,Marketing
TXN0000775,CARD00027,2024-06-07,3593.95,Logística
TXN0000911,CARD00031,2024-06-07,6358.92,Renta
TXN0000964,CARD00032,2024-06-07,3040.42,Renta
TXN0001107,CARD00036,2024-06-07,4333.83,Insumos
TXN0001265,CARD00041,2024-06-07,3659.64,Servicios
TXN0001414,CARD00045,2024-06-07,5485.88,Nómina
TXN0001527,CARD00049,2024-06-07,6019.84,Marketing
TXN0001708,CARD00055,2024-06-07,659.27,Insumos
TXN0001828,CARD00059,2024-06-07,864.62,Servicios
TXN0002036,CARD00066,2024-06-07,3342.01,Servicios
TXN0000342,CARD00013,2024-06-08,3831.51,Logística
TXN0000415,CARD00015,2024-06-08,4871.22,Renta
TXN0000678,CARD00024,2024-06-08,1625.7,Servicios
TXN0000942,CARD00032,2024-06-08,1670.89,Logística
TXN0001042,CARD00034,2024-06-08,6420.94,Logística
TXN0001447,CARD00047,2024-06-08,1635.26,Renta
TXN0001542,CARD00050,2024-06-08,963.72,Insumos
TXN0001969,CARD00063,2024-06-08,1758.86,Servicios
TXN0000015,CARD00001,2024-06-09,3420.87,Logística
TXN0000045,CARD00002,2024-06-09,5700.9,Logística
TXN0000254,CARD00009,2024-06-09,5141.48,Servicios
TXN0000411,CARD00015,2024-06-09,2334.55,Logística
TXN0000430,CARD00016,2024-06-09,3656.57,Renta
TXN0000630,CARD00022,2024-06-09,5884.37,Logística
TXN0000679,CARD00024,2024-06-09,50.0,Marketing
TXN0000770,CARD00027,2024-06-09,4371.45,Insumos
TXN0000818,CARD00028,2024-06-09,5291.72,Renta
TXN0000824,CARD00028,2024-06-09,6985.93,Insumos
TXN0000846,CARD00029,2024-06-09,3446.9,Nómina
TXN0001308,CARD00042,2024-06-09,2645.18,Insumos
TXN0001795,CARD00058,2024-06-09,2723.25,Insumos
TXN0001844,CARD00060,2024-06-09,4795.95,Marketing
TXN0001868,CARD00060,2024-06-09,4435.79,Renta
TXN0002009,CARD00065,2024-06-09,5221.22,Nómina
TXN0000031,CARD00001,2024-06-10,3757.55,Marketing
TXN0000071,CARD00003,2024-06-10,50.0,Renta
TXN0000089,CARD00004,2024-06-10,525.54,Marketing
TXN0000168,CARD00007,2024-06-10,6136.48,Nómina
TXN0000335,CARD00013,2024-06-10,7986.31,Marketing
TXN0000413,CARD00015,2024-06-10,5442.21,Nómina
TXN0000533,CARD00019,2024-06-10,4155.87,Nómina
TXN0000671,CARD00024,2024-06-10,4362.62,Logística
TXN0000863,CARD00029,2024-06-10,4406.35,Logística
TXN0001363,CARD00044,2024-06-10,4924.73,Insumos
TXN0001424,CARD00046,2024-06-10,4987.48,Marketing
TXN0001426,CARD00046,2024-06-10,2601.97,Servicios
TXN0001827,CARD00059,2024-06-10,2863.04,Nómina
TXN0000012,CARD00001,2024-06-11,3318.44,Logística
TXN0000127,CARD00005,2024-06-11,675.14,Insumos
TXN0000264,CARD00010,2024-06-11,3428.16,Logística
TXN0000280,CARD00010,2024-06-11,3761.78,Servicios
TXN0000351,CARD00013,2024-06-11,6061.1,Renta
TXN0000436,CARD00016,2024-06-11,7061.31,Logística
TXN0000488,CARD00018,2024-06-11,4885.01,Insumos
TXN0000989,CARD00033,2024-06-11,3610.17,Renta
TXN0001049,CARD00035,2024-06-11,6799.06,Nómina
TXN0001134,CARD00037,2024-06-11,3447.05,Nómina
TXN0001370,CARD00044,2024-06-11,3038.55,Renta
TXN0001943,CARD00063,2024-06-11,4961.05,Renta
TXN0002051,CARD00067,2024-06-11,3278.9,Marketing
TXN0000292,CARD00011,2024-06-12,5577.36,Marketing
TXN0000423,CARD00016,2024-06-12,3957.22,Servicios
